Date,Time,北緯,東經,深度,芮氏規模,城市,震度
1998-01-21,11:30:24,22.72,121.07,10.4,4.1,臺東縣,3
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,臺東縣,4
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,臺南市,2
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,屏東縣,2
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,高雄市,2
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,雲林縣,1
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,嘉義市,1
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,嘉義縣,1
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,花蓮縣,1
1998-01-21,07:29:38,22.69,121.08,3.8,5.1,南投縣,1
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,屏東縣,4
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,臺東縣,4
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,臺南市,2
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,高雄市,2
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,嘉義市,2
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,嘉義縣,1
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,雲林縣,1
1998-01-19,03:56:51,22.73,121.09,3.3,5.1,南投縣,1
1998-01-15,10:12:47,24.79,121.97,5.8,4.3,宜蘭縣,3
1998-01-15,10:12:47,24.79,121.97,5.8,4.3,桃園縣,1
1998-01-15,10:12:47,24.79,121.97,5.8,4.3,新北市,1
1998-01-15,01:57:13,21.83,121.82,5.0,5.2,臺東縣,3
1998-01-15,01:54:45,21.78,121.89,5.4,5.3,臺東縣,4
1998-02-24,14:59:45,24.4,121.69,24.8,4.5,宜蘭縣,4
1998-02-24,14:59:45,24.4,121.69,24.8,4.5,花蓮縣,1
1998-02-24,14:59:45,24.4,121.69,24.8,4.5,苗栗縣,1
1998-02-24,14:59:45,24.4,121.69,24.8,4.5,桃園縣,1
1998-02-24,14:59:45,24.4,121.69,24.8,4.5,新北市,1
1998-02-24,14:59:45,24.4,121.69,24.8,4.5,臺北市,1
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,宜蘭縣,3
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,花蓮縣,1
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,南投縣,1
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,苗栗縣,1
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,桃園縣,1
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,雲林縣,1
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,新北市,1
1998-02-24,14:45:31,24.41,121.69,24.4,4.8,臺北市,1
1998-02-07,15:20:52,23.63,121.5,7.1,4.6,花蓮縣,3
1998-02-07,15:20:52,23.63,121.5,7.1,4.6,雲林縣,1
1998-02-07,15:20:52,23.63,121.5,7.1,4.6,嘉義市,1
1998-02-07,15:20:52,23.63,121.5,7.1,4.6,嘉義縣,1
1998-02-07,15:20:52,23.63,121.5,7.1,4.6,臺中市,1
1998-02-07,15:20:52,23.63,121.5,7.1,4.6,臺東縣,1
1998-02-07,15:20:52,23.63,121.5,7.1,4.6,宜蘭縣,1
1998-02-03,11:21:17,24.07,121.52,17.8,3.5,花蓮縣,3
1998-02-03,11:21:17,24.07,121.52,17.8,3.5,宜蘭縣,2
1998-02-03,11:21:17,24.07,121.52,17.8,3.5,臺中市,1
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,高雄市,3
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,臺南市,3
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,屏東縣,2
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,雲林縣,2
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,嘉義市,2
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,嘉義縣,2
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,臺東縣,1
1998-03-12,10:03:21,22.98,120.66,14.1,4.4,南投縣,1
1998-03-10,08:09:11,24.4,121.92,44.0,4.5,宜蘭縣,4
1998-03-10,08:09:11,24.4,121.92,44.0,4.5,花蓮縣,1
1998-03-10,08:09:11,24.4,121.92,44.0,4.5,南投縣,1
1998-03-10,08:09:11,24.4,121.92,44.0,4.5,雲林縣,1
1998-03-10,08:09:11,24.4,121.92,44.0,4.5,新北市,1
1998-03-10,08:09:11,24.4,121.92,44.0,4.5,臺中市,1
1998-03-01,20:07:23,23.26,121.69,27.2,4.4,花蓮縣,2
1998-03-01,20:07:23,23.26,121.69,27.2,4.4,臺東縣,2
1998-03-01,20:07:23,23.26,121.69,27.2,4.4,南投縣,1
1998-03-01,20:07:23,23.26,121.69,27.2,4.4,苗栗縣,1
1998-03-01,20:07:23,23.26,121.69,27.2,4.4,雲林縣,1
1998-03-01,20:07:23,23.26,121.69,27.2,4.4,嘉義縣,1
1998-04-30,02:29:59,24.52,121.81,18.1,3.8,宜蘭縣,4
1998-04-30,02:29:59,24.52,121.81,18.1,3.8,桃園縣,1
1998-04-29,17:18:24,24.4,121.94,16.6,4.2,宜蘭縣,3
1998-04-29,17:18:24,24.4,121.94,16.6,4.2,新北市,1
1998-04-29,17:18:24,24.4,121.94,16.6,4.2,臺北市,1
1998-04-19,18:06:26,24.39,121.71,24.9,4.8,宜蘭縣,4
1998-04-19,18:06:26,24.39,121.71,24.9,4.8,桃園縣,2
1998-04-19,18:06:26,24.39,121.71,24.9,4.8,雲林縣,1
1998-04-19,18:06:26,24.39,121.71,24.9,4.8,新北市,1
1998-04-19,18:06:26,24.39,121.71,24.9,4.8,臺北市,1
1998-04-19,18:06:26,24.39,121.71,24.9,4.8,花蓮縣,1
