Date,Time,北緯,東經,深度,芮氏規模,城市,震度
2006-01-30,13:49:56,24.29,121.83,11.5,4.1,宜蘭縣,4
2006-01-30,13:49:56,24.29,121.83,11.5,4.1,花蓮縣,3
2006-01-30,13:49:56,24.29,121.83,11.5,4.1,南投縣,1
2006-01-30,09:42:41,24.14,121.65,35.0,4.2,宜蘭縣,2
2006-01-30,09:42:41,24.14,121.65,35.0,4.2,花蓮縣,2
2006-01-30,09:42:41,24.14,121.65,35.0,4.2,南投縣,1
2006-01-28,22:02:54,22.59,121.3,38.4,4.4,臺東縣,2
2006-01-28,22:02:54,22.59,121.3,38.4,4.4,花蓮縣,1
2006-01-28,22:02:54,22.59,121.3,38.4,4.4,屏東縣,1
2006-01-27,19:25:13,24.03,121.51,19.1,2.7,花蓮縣,2
2006-01-27,00:50:05,24.11,121.1,12.7,3.5,南投縣,2
2006-01-27,00:50:05,24.11,121.1,12.7,3.5,臺中市,2
2006-01-27,00:50:05,24.11,121.1,12.7,3.5,花蓮縣,1
2006-01-26,23:10:59,25.32,122.29,255.6,5.4,宜蘭縣,1
2006-01-23,17:27:10,24.4,121.88,10.9,3.3,宜蘭縣,4
2006-01-23,17:27:10,24.4,121.88,10.9,3.3,花蓮縣,2
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,宜蘭縣,2
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,花蓮縣,1
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,南投縣,1
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,雲林縣,1
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,新北市,1
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,彰化縣,1
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,臺中市,1
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,臺北市,1
2006-01-23,12:18:57,24.01,122.29,17.6,4.9,臺東縣,1
2006-01-22,16:37:53,23.19,121.19,6.1,2.8,花蓮縣,2
2006-01-22,16:37:53,23.19,121.19,6.1,2.8,臺東縣,2
2006-01-22,15:07:37,23.96,122.32,5.8,4.9,宜蘭縣,2
2006-01-22,15:07:37,23.96,122.32,5.8,4.9,花蓮縣,1
2006-01-22,15:07:37,23.96,122.32,5.8,4.9,南投縣,1
2006-01-22,15:07:37,23.96,122.32,5.8,4.9,新北市,1
2006-01-22,15:07:37,23.96,122.32,5.8,4.9,臺東縣,1
2006-01-22,11:36:20,24.4,121.82,13.5,2.8,宜蘭縣,3
2006-01-22,11:36:20,24.4,121.82,13.5,2.8,花蓮縣,1
2006-01-21,12:04:16,24.48,121.86,17.2,3.4,宜蘭縣,3
2006-01-21,12:04:16,24.48,121.86,17.2,3.4,花蓮縣,2
2006-01-20,10:54:10,23.16,121.49,26.2,3.8,臺東縣,3
2006-01-20,10:54:10,23.16,121.49,26.2,3.8,花蓮縣,1
2006-01-20,04:44:51,24.52,122.35,67.0,4.4,宜蘭縣,2
2006-01-20,04:44:51,24.52,122.35,67.0,4.4,花蓮縣,1
2006-01-20,04:44:51,24.52,122.35,67.0,4.4,臺中市,1
2006-01-17,16:26:20,24.42,121.93,10.4,3.2,宜蘭縣,3
2006-01-17,16:26:20,24.42,121.93,10.4,3.2,花蓮縣,1
