Date,Time,北緯,東經,深度,芮氏規模,城市,震度
2015-01-31,19:21:18,24.44,121.9,19.5,3.0,宜蘭縣,3
2015-01-31,19:21:18,24.44,121.9,19.5,3.0,花蓮縣,2
2015-01-30,12:07:25,23.09,121.41,23.1,3.6,臺東縣,2
2015-01-27,16:11:59,23.96,121.48,17.7,2.6,花蓮縣,2
2015-01-27,16:11:59,23.96,121.48,17.7,2.6,南投縣,1
2015-01-26,23:29:12,22.92,120.55,15.1,4.0,屏東縣,2
2015-01-26,23:29:12,22.92,120.55,15.1,4.0,高雄市,2
2015-01-26,23:29:12,22.92,120.55,15.1,4.0,雲林縣,1
2015-01-26,23:29:12,22.92,120.55,15.1,4.0,嘉義縣,1
2015-01-26,23:29:12,22.92,120.55,15.1,4.0,臺南市,1
2015-01-26,23:08:18,22.92,120.54,14.9,4.2,屏東縣,2
2015-01-26,23:08:18,22.92,120.54,14.9,4.2,高雄市,2
2015-01-26,23:08:18,22.92,120.54,14.9,4.2,臺南市,2
2015-01-26,23:08:18,22.92,120.54,14.9,4.2,雲林縣,1
2015-01-26,23:08:18,22.92,120.54,14.9,4.2,嘉義市,1
2015-01-26,23:08:18,22.92,120.54,14.9,4.2,嘉義縣,1
2015-01-25,06:36:18,24.31,121.79,23.6,2.9,宜蘭縣,2
2015-01-25,06:36:18,24.31,121.79,23.6,2.9,花蓮縣,2
2015-01-24,23:45:38,24.3,121.79,23.3,3.5,宜蘭縣,3
2015-01-24,23:45:38,24.3,121.79,23.3,3.5,花蓮縣,2
2015-01-24,21:50:30,24.66,121.99,60.9,3.9,宜蘭縣,2
2015-01-24,21:50:30,24.66,121.99,60.9,3.9,桃園市,1
2015-01-24,15:21:47,23.22,120.4,10.3,3.6,雲林縣,1
2015-01-24,15:21:47,23.22,120.4,10.3,3.6,嘉義縣,1
2015-01-24,15:21:47,23.22,120.4,10.3,3.6,臺南市,1
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,嘉義縣,3
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,臺南市,3
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,彰化縣,2
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,雲林縣,2
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,嘉義市,2
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,南投縣,1
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,高雄市,1
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,臺中市,1
2015-01-24,15:15:26,23.21,120.4,11.1,4.6,澎湖縣,1
2015-01-24,13:57:50,24,121.58,37.1,3.4,花蓮縣,2
2015-01-24,13:57:50,24,121.58,37.1,3.4,南投縣,1
2015-01-24,13:57:50,24,121.58,37.1,3.4,宜蘭縣,1
2015-01-22,04:46:28,24.02,121.69,39.9,3.7,花蓮縣,2
2015-01-22,04:46:28,24.02,121.69,39.9,3.7,南投縣,1
2015-01-22,04:46:28,24.02,121.69,39.9,3.7,臺中市,1
2015-01-22,04:46:28,24.02,121.69,39.9,3.7,宜蘭縣,1
2015-01-21,12:47:29,23.2,121.53,36.8,3.9,臺東縣,2
2015-01-21,05:27:49,24.02,121.29,4.2,2.8,花蓮縣,1
2015-01-21,05:27:49,24.02,121.29,4.2,2.8,南投縣,1
