Date,Time,北緯,東經,深度,芮氏規模,城市,震度
2004-01-31,19:31:47,24.18,121.56,19.7,3.0,花蓮縣,3
2004-01-31,19:31:47,24.18,121.56,19.7,3.0,南投縣,1
2004-01-31,19:31:47,24.18,121.56,19.7,3.0,宜蘭縣,1
2004-01-31,14:21:51,23.15,120.42,19.0,3.6,臺南市,2
2004-01-31,14:21:51,23.15,120.42,19.0,3.6,嘉義縣,1
2004-01-30,20:43:19,24.42,121.9,62.7,4.6,宜蘭縣,3
2004-01-30,20:43:19,24.42,121.9,62.7,4.6,花蓮縣,2
2004-01-30,20:43:19,24.42,121.9,62.7,4.6,臺中市,2
2004-01-30,20:43:19,24.42,121.9,62.7,4.6,桃園縣,1
2004-01-30,20:43:19,24.42,121.9,62.7,4.6,新北市,1
2004-01-30,20:20:02,23.24,121.59,39.4,4.2,臺東縣,2
2004-01-30,20:20:02,23.24,121.59,39.4,4.2,花蓮縣,1
2004-01-30,20:20:02,23.24,121.59,39.4,4.2,南投縣,1
2004-01-30,20:20:02,23.24,121.59,39.4,4.2,彰化縣,1
2004-01-29,15:02:23,23.97,121.58,10.8,3.0,花蓮縣,3
2004-01-29,15:02:23,23.97,121.58,10.8,3.0,南投縣,1
2004-01-29,13:23:30,23.01,120.94,7.9,4.4,高雄市,2
2004-01-29,13:23:30,23.01,120.94,7.9,4.4,臺東縣,2
2004-01-29,13:23:30,23.01,120.94,7.9,4.4,屏東縣,1
2004-01-29,13:23:30,23.01,120.94,7.9,4.4,嘉義縣,1
2004-01-29,11:42:49,24.47,121.86,16.0,2.8,宜蘭縣,2
2004-01-29,11:42:49,24.47,121.86,16.0,2.8,花蓮縣,1
2004-01-29,04:10:07,22.99,120.97,8.8,4.2,高雄市,3
2004-01-29,04:10:07,22.99,120.97,8.8,4.2,屏東縣,1
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,高雄市,3
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,臺東縣,3
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,嘉義縣,2
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,屏東縣,2
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,花蓮縣,1
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,雲林縣,1
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,嘉義市,1
2004-01-29,03:34:49,23.01,120.93,2.5,5.0,臺南市,1
2004-01-29,03:17:26,22.99,120.92,6.8,4.6,屏東縣,2
2004-01-29,03:17:26,22.99,120.92,6.8,4.6,高雄市,2
2004-01-29,03:17:26,22.99,120.92,6.8,4.6,臺東縣,2
2004-01-29,03:17:26,22.99,120.92,6.8,4.6,花蓮縣,1
2004-01-29,03:13:24,22.99,120.95,6.7,5.2,屏東縣,3
2004-01-29,03:13:24,22.99,120.95,6.7,5.2,高雄市,3
2004-01-29,03:13:24,22.99,120.95,6.7,5.2,臺東縣,3
2004-01-29,03:13:24,22.99,120.95,6.7,5.2,臺南市,2
2004-01-29,03:13:24,22.99,120.95,6.7,5.2,雲林縣,2
2004-01-29,03:13:24,22.99,120.95,6.7,5.2,嘉義市,2
