Date,Time,北緯,東經,深度,芮氏規模,城市,震度
2023-01-29,23:15:18,23.21,120.8,4.7,3.2,高雄市,4
2023-01-27,06:40:39,23.27,121.24,16.8,3.5,臺東縣,2
2023-01-27,06:40:39,23.27,121.24,16.8,3.5,花蓮縣,1
2023-01-27,06:40:39,23.27,121.24,16.8,3.5,南投縣,1
2023-01-24,22:37:26,23.07,121.28,7.7,3.7,臺東縣,3
2023-01-24,22:37:26,23.07,121.28,7.7,3.7,花蓮縣,1
2023-01-24,12:17:01,23.44,121.29,11.4,3.8,花蓮縣,2
2023-01-24,12:17:01,23.44,121.29,11.4,3.8,南投縣,1
2023-01-24,12:17:01,23.44,121.29,11.4,3.8,臺東縣,1
2023-01-22,06:13:07,24.43,121.91,13.4,3.6,宜蘭縣,3
2023-01-22,06:13:07,24.43,121.91,13.4,3.6,花蓮縣,1
2023-01-21,14:05:24,24.38,120.86,5.4,3.6,苗栗縣,2
2023-01-21,14:05:24,24.38,120.86,5.4,3.6,臺中市,1
2023-01-21,14:04:30,23.26,121.24,16.8,3.6,臺東縣,2
2023-01-21,14:04:30,23.26,121.24,16.8,3.6,花蓮縣,1
2023-01-21,14:04:30,23.26,121.24,16.8,3.6,南投縣,1
2023-01-21,08:05:34,23.78,121.77,15.9,4.1,花蓮縣,2
2023-01-20,17:24:47,23.25,120.27,14.6,3.1,臺南市,2
2023-01-20,17:24:47,23.25,120.27,14.6,3.1,嘉義縣,1
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,花蓮縣,4
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,南投縣,3
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,宜蘭縣,3
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,臺中市,3
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,苗栗縣,1
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,桃園市,1
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,雲林縣,1
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,新竹縣,1
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,嘉義縣,1
2023-01-20,10:56:26,24.05,121.52,19.7,4.4,彰化縣,1
2023-01-20,02:43:10,24.07,121.78,32.5,4.1,花蓮縣,2
2023-01-20,02:43:10,24.07,121.78,32.5,4.1,南投縣,1
2023-01-20,02:43:10,24.07,121.78,32.5,4.1,宜蘭縣,1
2023-01-19,10:09:11,23.1,121.16,13.8,3.7,臺東縣,2
2023-01-19,10:09:11,23.1,121.16,13.8,3.7,花蓮縣,1
2023-01-16,22:03:00,24.01,122.33,23.4,4.7,宜蘭縣,1
2023-01-16,22:03:00,24.01,122.33,23.4,4.7,花蓮縣,1
2023-01-16,22:03:00,24.01,122.33,23.4,4.7,臺東縣,1
2023-01-15,15:48:44,24.91,121.16,4.2,3.1,桃園市,2
2023-01-15,15:48:44,24.91,121.16,4.2,3.1,新竹市,1
2023-01-15,15:48:44,24.91,121.16,4.2,3.1,新竹縣,1
2023-01-15,03:40:27,25.19,122.58,171.1,5.3,花蓮縣,2
2023-01-15,03:40:27,25.19,122.58,171.1,5.3,南投縣,2
2023-01-15,03:40:27,25.19,122.58,171.1,5.3,新北市,1
2023-01-15,03:40:27,25.19,122.58,171.1,5.3,臺中市,1
2023-01-15,03:40:27,25.19,122.58,171.1,5.3,宜蘭縣,1
2023-01-14,14:02:31,23.84,121.69,21.7,3.9,花蓮縣,3
2023-01-14,00:41:24,24.32,121.7,8.0,3.2,宜蘭縣,2
2023-01-14,00:41:24,24.32,121.7,8.0,3.2,花蓮縣,2
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,宜蘭縣,2
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,花蓮縣,2
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,南投縣,1
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,新北市,1
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,新竹縣,1
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,嘉義縣,1
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,彰化縣,1
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,臺中市,1
2023-01-13,23:02:37,24.04,122.34,24.2,5.0,臺東縣,1
2023-01-13,06:59:36,24.4,121.86,8.7,3.6,宜蘭縣,3
2023-01-13,06:59:36,24.4,121.86,8.7,3.6,花蓮縣,2
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,屏東縣,3
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,高雄市,3
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,嘉義縣,2
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,臺南市,2
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,彰化縣,1
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,臺東縣,1
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,雲林縣,1
2023-01-12,13:15:52,22.83,120.66,19.6,4.4,嘉義市,1
2023-01-12,13:15:35,22.07,121.04,25.2,4.1,屏東縣,2
2023-01-12,13:15:35,22.07,121.04,25.2,4.1,臺東縣,1
2023-01-11,22:50:52,23.15,120.71,8.0,3.6,高雄市,3
2023-01-11,22:50:52,23.15,120.71,8.0,3.6,嘉義縣,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,臺東縣,4
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,花蓮縣,3
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,南投縣,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,苗栗縣,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,高雄市,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,雲林縣,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,嘉義市,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,嘉義縣,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,彰化縣,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,臺中市,1
2023-01-11,12:42:09,23.22,121.46,29.2,4.8,臺南市,1
2023-01-11,03:22:12,23.15,121.31,33.9,4.0,花蓮縣,1
2023-01-11,03:22:12,23.15,121.31,33.9,4.0,南投縣,1
2023-01-11,03:22:12,23.15,121.31,33.9,4.0,雲林縣,1
2023-01-11,03:22:12,23.15,121.31,33.9,4.0,臺東縣,1
2023-01-10,22:53:48,24.21,121.74,13.5,3.3,花蓮縣,2
2023-01-10,22:53:48,24.21,121.74,13.5,3.3,南投縣,1
2023-01-10,22:53:48,24.21,121.74,13.5,3.3,宜蘭縣,1
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,花蓮縣,4
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,南投縣,3
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,臺東縣,3
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,嘉義縣,2
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,彰化縣,1
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,臺中市,1
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,臺南市,1
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,高雄市,1
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,雲林縣,1
2023-01-09,19:31:50,23.38,121.26,11.5,4.7,嘉義市,1
2023-01-09,01:13:16,23.1,120.55,12.0,4.0,高雄市,3
2023-01-09,01:13:16,23.1,120.55,12.0,4.0,臺南市,2
2023-01-09,01:13:16,23.1,120.55,12.0,4.0,屏東縣,1
2023-01-09,01:13:16,23.1,120.55,12.0,4.0,雲林縣,1
2023-01-09,01:13:16,23.1,120.55,12.0,4.0,嘉義市,1
2023-01-09,01:13:16,23.1,120.55,12.0,4.0,嘉義縣,1
2023-01-09,01:13:16,23.1,120.55,12.0,4.0,彰化縣,1
2023-01-08,22:34:04,24.2,121.74,14.4,3.2,宜蘭縣,1
2023-01-08,22:34:04,24.2,121.74,14.4,3.2,花蓮縣,1
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,花蓮縣,4
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,南投縣,4
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,臺東縣,3
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,雲林縣,2
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,嘉義市,2
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,嘉義縣,2
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,彰化縣,1
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,臺中市,1
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,臺南市,1
2023-01-07,19:21:26,23.56,121.33,15.2,4.7,高雄市,1
