Date,Time,北緯,東經,深度,芮氏規模,城市,震度
1995-01-24,16:45:23,23.05,120.19,16.0,4.2,臺南市,4
1995-01-24,16:45:23,23.05,120.19,16.0,4.2,嘉義市,1
1995-01-19,19:39:08,23.3,120.76,14.3,4.5,南投縣,3
1995-01-19,19:39:08,23.3,120.76,14.3,4.5,雲林縣,3
1995-01-19,19:39:08,23.3,120.76,14.3,4.5,嘉義市,3
1995-01-19,19:39:08,23.3,120.76,14.3,4.5,嘉義縣,2
1995-01-19,19:39:08,23.3,120.76,14.3,4.5,高雄市,2
1995-01-10,15:55:19,23.68,121.43,3.8,5.1,花蓮縣,6
1995-01-10,15:55:19,23.68,121.43,3.8,5.1,南投縣,2
1995-01-10,15:55:19,23.68,121.43,3.8,5.1,嘉義縣,2
1995-01-10,15:55:19,23.68,121.43,3.8,5.1,臺東縣,2
1995-01-10,15:55:19,23.68,121.43,3.8,5.1,宜蘭縣,2
1995-01-10,15:55:19,23.68,121.43,3.8,5.1,嘉義市,1
1995-01-05,06:14:55,24.96,121.7,91.5,4.5,宜蘭縣,2
1995-01-05,06:14:55,24.96,121.7,91.5,4.5,臺北市,1
1995-02-26,16:08:18,23.06,121.46,16.5,4.9,臺東縣,4
1995-02-26,16:08:18,23.06,121.46,16.5,4.9,高雄市,2
1995-02-26,16:08:18,23.06,121.46,16.5,4.9,嘉義市,2
1995-02-24,11:12:00,23.06,120.23,12.1,4.0,臺南市,4
1995-02-24,09:00:46,24.26,121.7,25.7,4.4,宜蘭縣,3
1995-02-24,09:00:46,24.26,121.7,25.7,4.4,花蓮縣,1
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,花蓮縣,5
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,宜蘭縣,4
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,桃園縣,4
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,苗栗縣,3
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,新北市,3
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,嘉義市,3
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,臺中市,3
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,臺北市,3
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,臺東縣,3
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,臺南市,2
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,南投縣,2
1995-02-23,13:19:02,24.2,121.69,21.7,5.8,高雄市,1
1995-02-20,10:44:26,24.03,121.74,27.0,4.7,花蓮縣,3
1995-02-20,10:44:26,24.03,121.74,27.0,4.7,苗栗縣,1
1995-02-20,10:44:26,24.03,121.74,27.0,4.7,嘉義市,1
1995-02-20,10:44:26,24.03,121.74,27.0,4.7,臺東縣,1
1995-02-20,10:44:26,24.03,121.74,27.0,4.7,宜蘭縣,1
1995-02-10,10:21:59,23.76,121.92,24.6,5.2,花蓮縣,3
1995-02-10,10:21:59,23.76,121.92,24.6,5.2,宜蘭縣,2
1995-02-10,10:21:59,23.76,121.92,24.6,5.2,苗栗縣,1
1995-02-10,10:21:59,23.76,121.92,24.6,5.2,新北市,1
1995-02-10,10:21:59,23.76,121.92,24.6,5.2,嘉義市,1
1995-02-10,10:21:59,23.76,121.92,24.6,5.2,臺中市,1
1995-02-10,10:21:59,23.76,121.92,24.6,5.2,臺北市,1
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,宜蘭縣,4
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,桃園縣,3
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,新北市,3
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,臺北市,3
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,花蓮縣,2
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,臺中市,2
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,南投縣,1
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,苗栗縣,1
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,臺東縣,1
1995-03-24,12:13:51,24.64,121.86,76.0,5.6,嘉義市,1
1995-03-22,11:30:21,23.78,121.52,17.9,4.8,花蓮縣,3
1995-03-22,11:30:21,23.78,121.52,17.9,4.8,嘉義市,1
1995-03-22,11:30:21,23.78,121.52,17.9,4.8,臺中市,1
1995-03-22,11:30:21,23.78,121.52,17.9,4.8,臺東縣,1
1995-04-29,09:47:15,24.01,121.62,8.8,3.9,花蓮縣,4
1995-04-29,09:47:15,24.01,121.62,8.8,3.9,宜蘭縣,1
1995-04-25,16:29:02,22.65,120.51,43.7,5.5,高雄市,4
1995-04-25,16:29:02,22.65,120.51,43.7,5.5,屏東縣,3
1995-04-25,16:29:02,22.65,120.51,43.7,5.5,臺南市,3
1995-04-25,16:29:02,22.65,120.51,43.7,5.5,雲林縣,2
1995-04-25,16:29:02,22.65,120.51,43.7,5.5,嘉義市,2
1995-04-25,16:29:02,22.65,120.51,43.7,5.5,嘉義縣,2
1995-04-25,16:29:02,22.65,120.51,43.7,5.5,臺東縣,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,宜蘭縣,4
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,桃園縣,3
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,雲林縣,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,新北市,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,花蓮縣,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,南投縣,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,苗栗縣,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,臺中市,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,臺北市,2
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,臺東縣,1
1995-04-24,18:04:00,24.65,121.62,63.1,5.3,嘉義市,1
1995-04-23,11:01:46,23.25,120.47,6.6,4.3,臺南市,4
1995-04-23,11:01:46,23.25,120.47,6.6,4.3,嘉義市,3
1995-04-23,11:01:46,23.25,120.47,6.6,4.3,嘉義縣,1
1995-04-23,11:01:46,23.25,120.47,6.6,4.3,高雄市,1
1995-04-23,10:57:52,23.25,120.47,6.7,4.3,臺南市,4
1995-04-23,10:57:52,23.25,120.47,6.7,4.3,嘉義市,3
1995-04-23,10:57:52,23.25,120.47,6.7,4.3,高雄市,2
1995-04-23,10:47:40,23.25,120.46,6.5,4.3,臺南市,4
1995-04-23,10:47:40,23.25,120.46,6.5,4.3,嘉義縣,3
1995-04-23,10:47:40,23.25,120.46,6.5,4.3,高雄市,2
1995-04-23,10:47:40,23.25,120.46,6.5,4.3,嘉義市,2
1995-04-17,13:56:26,23.76,121.45,17.7,4.3,花蓮縣,5
1995-04-17,13:56:26,23.76,121.45,17.7,4.3,臺中市,2
1995-04-17,13:56:26,23.76,121.45,17.7,4.3,臺東縣,1
1995-04-10,17:51:13,21.83,121.02,29.8,5.0,屏東縣,3
1995-04-10,17:51:13,21.83,121.02,29.8,5.0,臺東縣,3
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,宜蘭縣,3
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,花蓮縣,2
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,桃園縣,2
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,嘉義市,2
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,臺北市,2
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,臺東縣,1
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,臺南市,1
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,臺中市,1
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,高雄市,1
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,新北市,1
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,南投縣,1
1995-04-03,19:54:40,23.94,122.43,14.6,5.9,苗栗縣,1
1995-05-31,22:09:30,24.44,121.88,37.3,4.8,宜蘭縣,4
1995-05-31,22:09:30,24.44,121.88,37.3,4.8,花蓮縣,1
1995-05-31,22:09:30,24.44,121.88,37.3,4.8,苗栗縣,1
1995-05-31,22:09:30,24.44,121.88,37.3,4.8,新北市,1
1995-05-31,22:09:30,24.44,121.88,37.3,4.8,臺北市,1
1995-05-31,02:42:43,24.44,121.89,13.8,4.3,宜蘭縣,5
1995-05-31,02:42:43,24.44,121.89,13.8,4.3,桃園縣,2
1995-05-31,02:42:43,24.44,121.89,13.8,4.3,新北市,1
1995-05-31,02:42:43,24.44,121.89,13.8,4.3,花蓮縣,1
1995-05-28,17:58:09,23.1,121.24,3.7,4.4,臺東縣,3
1995-05-28,17:58:09,23.1,121.24,3.7,4.4,臺南市,1
1995-05-28,17:58:09,23.1,121.24,3.7,4.4,花蓮縣,1
1995-05-28,17:58:09,23.1,121.24,3.7,4.4,雲林縣,1
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,臺東縣,5
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,花蓮縣,3
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,高雄市,2
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,雲林縣,2
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,嘉義市,2
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,嘉義縣,2
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,臺南市,2
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,宜蘭縣,1
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,臺中市,1
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,南投縣,1
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,苗栗縣,1
1995-05-28,02:11:11,23.01,121.46,19.7,5.3,桃園縣,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,宜蘭縣,3
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,花蓮縣,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,南投縣,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,苗栗縣,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,桃園縣,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,雲林縣,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,新北市,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,嘉義市,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,臺中市,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,臺北市,1
1995-05-16,02:58:38,24.74,122.36,79.4,5.4,臺東縣,1
1995-05-14,19:41:30,23.06,120.23,15.5,3.9,臺南市,3
1995-05-14,19:41:30,23.06,120.23,15.5,3.9,雲林縣,1
1995-05-14,19:41:30,23.06,120.23,15.5,3.9,嘉義市,1
1995-05-09,17:36:36,23.53,121.61,22.9,4.6,花蓮縣,2
1995-05-09,17:36:36,23.53,121.61,22.9,4.6,南投縣,2
1995-05-09,17:36:36,23.53,121.61,22.9,4.6,臺東縣,2
1995-05-09,17:36:36,23.53,121.61,22.9,4.6,宜蘭縣,1
1995-05-09,17:36:36,23.53,121.61,22.9,4.6,苗栗縣,1
1995-05-09,17:36:36,23.53,121.61,22.9,4.6,雲林縣,1
1995-05-09,17:36:36,23.53,121.61,22.9,4.6,臺中市,1
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,臺東縣,5
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,花蓮縣,2
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,雲林縣,2
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,嘉義市,1
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,嘉義縣,1
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,南投縣,1
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,高雄市,1
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,臺南市,1
1995-05-09,09:03:50,22.98,121.47,23.0,4.9,宜蘭縣,1
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,宜蘭縣,3
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,花蓮縣,3
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,南投縣,2
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,嘉義市,2
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,臺中市,2
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,臺北市,2
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,臺東縣,2
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,桃園縣,2
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,雲林縣,2
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,新北市,1
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,臺南市,1
1995-05-03,06:48:20,23.83,121.97,23.9,5.2,苗栗縣,1
1995-05-02,14:17:21,24.01,121.63,8.9,4.6,花蓮縣,4
1995-05-02,14:17:21,24.01,121.63,8.9,4.6,宜蘭縣,2
1995-05-02,14:17:21,24.01,121.63,8.9,4.6,雲林縣,1
1995-05-02,14:17:21,24.01,121.63,8.9,4.6,臺中市,1
1995-05-01,22:50:45,24.04,121.65,2.2,4.9,花蓮縣,4
1995-05-01,22:50:45,24.04,121.65,2.2,4.9,宜蘭縣,3
1995-05-01,17:55:44,24.01,121.63,8.7,4.0,花蓮縣,4
1995-05-01,17:55:44,24.01,121.63,8.7,4.0,宜蘭縣,1
1995-06-28,22:14:53,22.23,121.35,6.6,5.3,高雄市,1
1995-06-28,22:14:53,22.23,121.35,6.6,5.3,雲林縣,1
1995-06-28,22:14:53,22.23,121.35,6.6,5.3,嘉義市,1
1995-06-28,22:14:53,22.23,121.35,6.6,5.3,嘉義縣,1
1995-06-28,22:14:53,22.23,121.35,6.6,5.3,臺東縣,1
1995-06-28,22:14:53,22.23,121.35,6.6,5.3,臺南市,1
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,宜蘭縣,5
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,新北市,5
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,苗栗縣,4
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,桃園縣,4
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,臺北市,4
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,南投縣,3
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,雲林縣,3
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,花蓮縣,3
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,嘉義市,3
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,嘉義縣,3
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,臺中市,3
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,高雄市,2
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,臺東縣,2
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,臺南市,2
1995-06-25,14:59:07,24.61,121.67,39.9,6.5,金門縣,1
1995-06-10,22:31:28,22.78,121.12,10.2,4.6,臺東縣,4
1995-06-10,22:31:28,22.78,121.12,10.2,4.6,花蓮縣,1
1995-06-07,07:21:22,23.01,121.46,23.7,5.1,臺東縣,4
1995-06-07,07:21:22,23.01,121.46,23.7,5.1,花蓮縣,2
