Date,Time,北緯,東經,深度,芮氏規模,城市,震度
2005-01-31,18:10:08,22.42,120.91,16.1,4.8,臺東縣,4
2005-01-31,18:10:08,22.42,120.91,16.1,4.8,屏東縣,2
2005-01-31,18:10:08,22.42,120.91,16.1,4.8,高雄市,2
2005-01-31,18:10:08,22.42,120.91,16.1,4.8,嘉義市,1
2005-01-31,05:34:58,23.21,121.37,19.9,3.8,臺東縣,2
2005-01-31,05:34:58,23.21,121.37,19.9,3.8,花蓮縣,1
2005-01-29,22:42:21,24.06,121.52,18.7,3.0,花蓮縣,2
2005-01-29,22:42:21,24.06,121.52,18.7,3.0,南投縣,1
2005-01-29,22:42:21,24.06,121.52,18.7,3.0,宜蘭縣,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,宜蘭縣,3
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,花蓮縣,3
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,南投縣,2
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,臺中市,2
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,桃園縣,2
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,基隆市,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,雲林縣,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,新北市,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,新竹市,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,新竹縣,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,嘉義市,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,嘉義縣,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,彰化縣,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,臺北市,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,臺東縣,1
2005-01-27,20:31:34,24.22,121.75,45.6,4.8,苗栗縣,1
2005-01-27,08:03:47,24.26,121.77,10.2,3.7,宜蘭縣,4
2005-01-27,08:03:47,24.26,121.77,10.2,3.7,花蓮縣,2
2005-01-27,07:56:37,24.29,121.76,11.2,3.6,宜蘭縣,2
2005-01-27,07:56:37,24.29,121.76,11.2,3.6,花蓮縣,2
2005-01-27,07:29:03,24.27,121.76,9.0,3.2,宜蘭縣,3
2005-01-27,07:29:03,24.27,121.76,9.0,3.2,花蓮縣,2
2005-01-27,07:18:51,24.27,121.77,8.7,4.0,宜蘭縣,4
2005-01-27,07:18:51,24.27,121.77,8.7,4.0,花蓮縣,3
2005-01-27,07:18:51,24.27,121.77,8.7,4.0,南投縣,1
2005-01-27,07:18:51,24.27,121.77,8.7,4.0,桃園縣,1
2005-01-27,07:18:51,24.27,121.77,8.7,4.0,臺中市,1
2005-01-25,14:32:12,24.3,121.81,10.4,3.0,宜蘭縣,3
2005-01-25,14:32:12,24.3,121.81,10.4,3.0,花蓮縣,2
2005-01-24,08:06:52,23.07,121.31,17.4,3.7,臺東縣,2
2005-01-23,20:52:01,24.44,121.94,16.8,3.1,宜蘭縣,3
2005-01-23,20:52:01,24.44,121.94,16.8,3.1,花蓮縣,2
2005-01-23,06:55:24,23.34,121.15,3.6,4.2,花蓮縣,3
2005-01-23,06:55:24,23.34,121.15,3.6,4.2,臺東縣,3
2005-01-23,06:55:24,23.34,121.15,3.6,4.2,高雄市,1
2005-01-23,06:55:24,23.34,121.15,3.6,4.2,嘉義縣,1
2005-01-22,14:57:21,22.84,121.23,27.9,3.9,臺東縣,2
2005-01-22,14:56:44,24.11,122.23,20.8,4.8,宜蘭縣,2
2005-01-22,14:56:44,24.11,122.23,20.8,4.8,花蓮縣,1
2005-01-22,14:56:44,24.11,122.23,20.8,4.8,南投縣,1
2005-01-22,14:56:44,24.11,122.23,20.8,4.8,新北市,1
2005-01-22,14:56:44,24.11,122.23,20.8,4.8,臺北市,1
2005-01-22,14:54:48,22.88,121.27,18.9,4.3,臺東縣,3
2005-01-22,14:54:48,22.88,121.27,18.9,4.3,屏東縣,1
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,宜蘭縣,3
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,花蓮縣,3
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,南投縣,3
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,桃園縣,3
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,臺中市,3
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,臺東縣,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,彰化縣,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,苗栗縣,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,雲林縣,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,新北市,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,新竹市,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,新竹縣,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,嘉義市,2
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,嘉義縣,1
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,臺南市,1
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,臺北市,1
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,高雄市,1
2005-01-21,22:28:21,24.56,122.53,92.1,5.9,基隆市,1
2005-01-20,21:14:23,22.15,121.04,26.9,4.8,屏東縣,2
2005-01-20,21:14:23,22.15,121.04,26.9,4.8,臺東縣,2
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,南投縣,4
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,雲林縣,4
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,嘉義市,4
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,嘉義縣,4
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,彰化縣,4
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,臺中市,3
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,臺南市,3
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,臺東縣,2
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,苗栗縣,2
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,高雄市,2
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,花蓮縣,2
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,宜蘭縣,1
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,屏東縣,1
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,新竹市,1
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,新竹縣,1
2005-01-20,15:47:16,23.51,120.83,19.2,5.0,澎湖縣,1
2005-01-19,23:36:41,23.96,121.59,4.3,2.9,花蓮縣,3
2005-01-19,16:12:37,24.46,121.78,19.2,3.2,宜蘭縣,3
2005-01-19,16:12:37,24.46,121.78,19.2,3.2,花蓮縣,2
2005-01-19,02:47:04,24.3,121.8,9.7,3.1,宜蘭縣,4
2005-01-19,02:47:04,24.3,121.8,9.7,3.1,花蓮縣,2
2005-01-18,09:07:28,24.25,121.67,10.9,2.6,花蓮縣,3
