Date,Time,北緯,東經,深度,芮氏規模,城市,震度
2022-01-30,15:01:07,24.4,121.9,21.7,3.5,宜蘭縣,2
2022-01-30,15:01:07,24.4,121.9,21.7,3.5,花蓮縣,1
2022-01-30,04:45:38,24.89,121.18,7.6,3.0,桃園市,2
2022-01-30,04:45:38,24.89,121.18,7.6,3.0,新竹縣,2
2022-01-30,00:30:55,24.89,121.18,8.8,3.7,新竹縣,4
2022-01-30,00:30:55,24.89,121.18,8.8,3.7,桃園市,3
2022-01-30,00:30:55,24.89,121.18,8.8,3.7,新竹市,2
2022-01-30,00:30:55,24.89,121.18,8.8,3.7,苗栗縣,1
2022-01-29,01:26:35,22.68,121.81,35.2,4.3,臺東縣,2
2022-01-29,01:26:35,22.68,121.81,35.2,4.3,花蓮縣,1
2022-01-27,03:28:23,24.45,121.75,8.4,3.8,宜蘭縣,4
2022-01-27,03:28:23,24.45,121.75,8.4,3.8,花蓮縣,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,宜蘭縣,3
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,桃園市,3
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,新竹縣,3
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,臺中市,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,臺北市,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,新北市,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,新竹市,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,花蓮縣,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,南投縣,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,苗栗縣,2
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,雲林縣,1
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,嘉義縣,1
2022-01-25,22:35:53,24.63,121.95,64.7,5.1,彰化縣,1
2022-01-23,16:22:38,24.45,121.9,14.2,4.0,宜蘭縣,3
2022-01-23,16:22:38,24.45,121.9,14.2,4.0,花蓮縣,2
2022-01-23,16:22:38,24.45,121.9,14.2,4.0,新北市,1
2022-01-23,16:22:38,24.45,121.9,14.2,4.0,臺北市,1
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,屏東縣,2
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,臺東縣,2
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,臺南市,1
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,澎湖縣,1
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,花蓮縣,1
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,南投縣,1
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,高雄市,1
2022-01-19,03:10:06,21.32,122.15,190.4,5.6,雲林縣,1
