Date,Time,北緯,東經,深度,芮氏規模,城市,震度
2009-01-29,17:41:50,23.01,120.21,13.5,2.4,臺南市,1
2009-01-29,07:32:37,24.88,122,4.1,3.7,宜蘭縣,2
2009-01-29,07:32:37,24.88,122,4.1,3.7,新北市,2
2009-01-28,09:36:32,23.33,121.48,31.4,3.8,臺東縣,3
2009-01-28,09:36:32,23.33,121.48,31.4,3.8,花蓮縣,2
2009-01-28,06:25:02,24.11,121.7,9.0,3.8,花蓮縣,3
2009-01-28,06:25:02,24.11,121.7,9.0,3.8,宜蘭縣,2
2009-01-28,06:25:02,24.11,121.7,9.0,3.8,南投縣,1
2009-01-28,05:47:43,23.14,121.19,11.0,2.6,臺東縣,2
2009-01-28,05:47:43,23.14,121.19,11.0,2.6,花蓮縣,1
2009-01-27,12:22:38,23.04,120.22,13.4,2.6,臺南市,1
2009-01-26,18:10:17,23.17,121.11,5.2,3.5,臺東縣,4
2009-01-26,18:10:17,23.17,121.11,5.2,3.5,花蓮縣,2
2009-01-26,18:10:17,23.17,121.11,5.2,3.5,高雄市,1
2009-01-26,00:43:36,24.33,121.97,61.0,3.9,宜蘭縣,3
2009-01-26,00:43:36,24.33,121.97,61.0,3.9,花蓮縣,1
2009-01-24,21:48:11,24.89,122.04,4.8,4.6,宜蘭縣,2
2009-01-24,21:48:11,24.89,122.04,4.8,4.6,新北市,2
2009-01-24,21:48:11,24.89,122.04,4.8,4.6,臺北市,1
2009-01-24,21:48:11,24.89,122.04,4.8,4.6,花蓮縣,1
2009-01-24,21:48:11,24.89,122.04,4.8,4.6,桃園縣,1
2009-01-24,21:48:11,24.89,122.04,4.8,4.6,基隆市,1
2009-01-24,21:46:34,24.89,122.04,6.2,4.4,宜蘭縣,2
2009-01-24,21:46:34,24.89,122.04,6.2,4.4,新北市,2
2009-01-24,21:46:34,24.89,122.04,6.2,4.4,花蓮縣,1
2009-01-24,21:46:34,24.89,122.04,6.2,4.4,桃園縣,1
2009-01-24,21:46:34,24.89,122.04,6.2,4.4,基隆市,1
2009-01-23,20:38:11,21.05,121.19,51.7,5.3,臺東縣,2
2009-01-23,20:38:11,21.05,121.19,51.7,5.3,屏東縣,1
2009-01-23,15:33:02,24.54,121.61,7.6,2.8,宜蘭縣,2
2009-01-22,09:40:24,23.03,120.51,18.3,4.0,高雄市,2
2009-01-22,09:40:24,23.03,120.51,18.3,4.0,臺南市,2
2009-01-22,09:40:24,23.03,120.51,18.3,4.0,屏東縣,1
2009-01-22,09:40:24,23.03,120.51,18.3,4.0,雲林縣,1
2009-01-22,09:40:24,23.03,120.51,18.3,4.0,嘉義市,1
2009-01-22,09:40:24,23.03,120.51,18.3,4.0,嘉義縣,1
2009-01-22,01:18:24,23.97,121.5,16.5,2.6,花蓮縣,3
2009-01-21,12:03:05,24.61,121.35,9.1,2.7,桃園縣,2
2009-01-21,12:03:05,24.61,121.35,9.1,2.7,宜蘭縣,1
2009-01-21,11:52:48,22.14,121.4,22.1,4.1,臺東縣,4
2009-01-21,11:52:48,22.14,121.4,22.1,4.1,屏東縣,1
2009-01-20,23:51:03,24.05,121.49,22.3,3.7,花蓮縣,3
2009-01-20,23:51:03,24.05,121.49,22.3,3.7,南投縣,2
2009-01-20,23:51:03,24.05,121.49,22.3,3.7,臺中市,1
2009-01-20,23:51:03,24.05,121.49,22.3,3.7,宜蘭縣,1
2009-01-20,16:14:06,22.89,120.3,22.2,3.5,高雄市,1
2009-01-20,16:14:06,22.89,120.3,22.2,3.5,臺南市,1
